order_id,order_date,customer_id,customer_segment,product,category,region,channel,quantity,unit_price,discount,cost,revenue,profit
ORD-100188,2024-01-11,CUST-00625,Small Business,IKEA Malm Desk,Home & Kitchen,India,Online,1,129.68,0.0,77.81,129.68,51.87
ORD-100189,2024-01-11,CUST-00466,Consumer,iPad Air 5,Electronics,Japan,Marketplace,3,549.87,0.05,1253.71,1567.13,313.42
ORD-100190,2024-01-11,CUST-00735,Consumer,MacBook Air M2,Electronics,United Kingdom,Marketplace,1,1193.61,0.0,931.02,1193.61,262.59
ORD-100191,2024-01-11,CUST-00102,Consumer,IKEA Malm Desk,Home & Kitchen,United States,Online,2,124.27,0.0,149.12,248.54,99.42
ORD-100192,2024-01-11,CUST-00955,Consumer,Olaplex No.3,Beauty,Australia,Retail Store,1,29.19,0.0,11.67,29.19,17.52
ORD-100193,2024-01-11,CUST-00787,Consumer,MacBook Air M2,Electronics,United States,Online,1,1156.96,0.1,902.43,1041.26,138.83
ORD-100194,2024-01-11,CUST-01218,Consumer,IKEA Malm Desk,Home & Kitchen,United Kingdom,Online,1,131.45,0.15,78.87,111.73,32.86
ORD-100195,2024-01-11,CUST-00140,Consumer,Dior Sauvage 100ml,Beauty,France,Online,1,134.49,0.0,60.52,134.49,73.97
ORD-100196,2024-01-11,CUST-00983,Small Business,Lego Millennium Falcon,Others,United States,Online,2,168.7,0.0,229.44,337.41,107.97
ORD-100197,2024-01-11,CUST-00732,Consumer,Sony WH-1000XM5,Electronics,United States,Marketplace,1,338.0,0.1,219.7,304.2,84.5
ORD-100198,2024-01-11,CUST-00983,Corporate,Sony WH-1000XM5,Electronics,United Kingdom,Marketplace,2,307.27,0.0,399.45,614.53,215.08
ORD-100199,2024-01-11,CUST-00438,Corporate,iPhone 15 Pro Max,Electronics,Brazil,Wholesale,5,1181.22,0.0,4252.4,5906.12,1653.72
ORD-100200,2024-01-11,CUST-00489,Consumer,MacBook Air M2,Electronics,France,Online,2,1170.74,0.0,1826.35,2341.48,515.13
ORD-100201,2024-01-12,CUST-00983,Corporate,IKEA Malm Desk,Home & Kitchen,United Kingdom,Marketplace,2,125.93,0.0,151.12,251.86,100.74
ORD-100202,2024-01-12,CUST-00128,Corporate,MacBook Air M2,Electronics,Germany,Online,2,1085.26,0.0,1693.01,2170.52,477.51
ORD-100203,2024-01-12,CUST-01328,Consumer,Peloton Dumbbells,Sports,Australia,Retail Store,2,84.46,0.0,109.79,168.91,59.12
ORD-100204,2024-01-12,CUST-00102,Small Business,Sony WH-1000XM5,Electronics,Germany,Retail Store,1,310.79,0.0,202.01,310.79,108.78
ORD-100205,2024-01-12,CUST-00334,Consumer,Dior Sauvage 100ml,Beauty,Germany,Online,1,154.9,0.05,69.71,147.16,77.45
ORD-100206,2024-01-12,CUST-01284,Small Business,Sony WH-1000XM5,Electronics,United States,Online,4,297.64,0.0,773.87,1190.56,416.69
ORD-100207,2024-01-12,CUST-00583,Consumer,Dior Sauvage 100ml,Beauty,Germany,Online,2,141.27,0.0,127.14,282.54,155.4
ORD-100208,2024-01-12,CUST-00460,Corporate,AirPods Pro 2,Electronics,United Arab Emirates,Online,1,221.35,0.0,132.81,221.35,88.54
ORD-100209,2024-01-12,CUST-00146,Corporate,MacBook Air M2,Electronics,United States,Marketplace,1,1262.52,0.0,984.77,1262.52,277.75
ORD-100210,2024-01-12,CUST-00341,Consumer,MacBook Air M2,Electronics,India,Retail Store,1,1143.24,0.0,891.73,1143.24,251.51
ORD-100211,2024-01-12,CUST-00983,Consumer,MacBook Air M2,Electronics,United States,Online,1,1217.2,0.0,949.42,1217.2,267.78
ORD-100212,2024-01-12,CUST-01035,Small Business,MacBook Air M2,Electronics,United States,Marketplace,4,1192.39,0.05,3720.25,4531.07,810.82
ORD-100213,2024-01-13,CUST-00567,Small Business,Olaplex No.3,Beauty,Germany,Online,4,31.58,0.0,50.53,126.33,75.8
ORD-100214,2024-01-13,CUST-00141,Consumer,Peloton Dumbbells,Sports,United States,Retail Store,1,105.35,0.1,68.48,94.81,26.33
ORD-100215,2024-01-13,CUST-00558,Consumer,Dior Sauvage 100ml,Beauty,France,Online,1,144.21,0.0,64.89,144.21,79.32
ORD-100216,2024-01-13,CUST-00503,Corporate,iPhone 15 Pro Max,Electronics,United States,Marketplace,1,1164.2,0.0,838.22,1164.2,325.98
ORD-100217,2024-01-13,CUST-00244,Consumer,La Mer Cream 60ml,Beauty,United States,Online,1,363.11,0.0,181.55,363.11,181.56
ORD-100218,2024-01-13,CUST-00704,Corporate,Dior Sauvage 100ml,Beauty,United States,Online,1,142.43,0.15,64.09,121.06,56.97
ORD-100219,2024-01-13,CUST-00808,Consumer,Dior Sauvage 100ml  ,Beauty,United States,Online,1,146.37,0.0,65.87,146.37,80.5
ORD-100220,2024-01-13,CUST-00923,Small Business,Zara Wool Coat,Fashion,Japan,Online,2,190.86,0.0,198.49,381.71,183.22
ORD-100221,2024-01-13,CUST-01079,Corporate,MacBook Air M2,Electronics,Japan,Online,1,1150.78,0.0,897.61,1150.78,253.17
ORD-100222,2024-01-13,CUST-00281,Small Business,Sony WH-1000XM5,Electronics,Germany,Online,1,321.62,0.0,209.06,321.62,112.56
ORD-100223,2024-01-13,CUST-01363,Consumer,Sony WH-1000XM5,Electronics,Brazil,Online,1,295.43,0.25,192.03,221.58,29.55
ORD-100224,2024-01-13,CUST-00046,Consumer,MacBook Air M2,Electronics,Canada,Online,3,1176.69,0.0,2753.46,3530.07,776.61
ORD-100225,2024-01-13,CUST-00524,Consumer,iPhone 15 Pro Max,Electronics,France,Retail Store,1,1114.65,0.0,802.55,1114.65,312.1
ORD-100226,2024-01-13,CUST-00162,Corporate,Peloton Dumbbells,Sports,Brazil,Online,1,92.99,0.0,60.44,92.99,32.55
ORD-100227,2024-01-13,CUST-01389,Consumer,Sony WH-1000XM5,Electronics,United States,Online,1,313.79,0.0,203.96,313.79,109.83
ORD-100228,2024-01-13,CUST-00659,Consumer,Levi's 501 Jeans,Fashion,India,Online,1,78.76,0.0,37.81,78.76,40.95
ORD-100229,2024-01-14,CUST-00205,Consumer,MacBook Air M2,Electronics,United States,Online,1,1200.86,0.0,936.67,1200.86,264.19
ORD-100230,2024-01-14,CUST-00231,Consumer,Olaplex No.3,Beauty,United Arab Emirates,Online,4,29.73,0.0,47.57,118.91,71.34
ORD-100231,2024-01-14,CUST-01284,Consumer,Dior Sauvage 100ml  ,Beauty,Canada,Online,1,141.44,0.0,63.65,141.44,77.79
ORD-100232,2024-01-14,CUST-01066,Small Business,iPhone 15 Pro Max,Electronics,Australia,Marketplace,2,1146.66,0.0,1651.19,2293.32,642.13
ORD-100233,2024-01-14,CUST-00773,Consumer,MacBook Air M2,Electronics,United States,Online,3,1177.7,0.0,2755.81,3533.09,777.28
ORD-100234,2024-01-14,CUST-01366,Small Business,IKEA Malm Desk,Home & Kitchen,United States,Online,1,126.08,0.0,75.65,126.08,50.43
ORD-100235,2024-01-14,CUST-00341,Consumer,Samsung Galaxy S24,Electronics,France,Wholesale,1,893.19,0.0,660.96,893.19,232.23
ORD-100236,2024-01-14,CUST-00579,Consumer,iPhone 15 Pro Max,Electronics,Brazil,Online,1,1164.74,0.0,838.61,1164.74,326.13
ORD-100237,2024-01-14,CUST-00608,Corporate,MacBook Air M2,Electronics,Germany,Retail Store,1,1046.86,0.1,816.55,942.18,125.63
ORD-100238,2024-01-14,CUST-00018,Consumer,MacBook Air M2,Electronics,Germany,Online,1,1226.03,0.0,956.3,1226.03,269.73
ORD-100239,2024-01-14,CUST-00116,Consumer,Dior Sauvage 100ml,Beauty,United Kingdom,Wholesale,2,147.03,0.1,132.32,264.65,132.33
ORD-100240,2024-01-14,CUST-01244,Consumer,Dior Sauvage 100ml,Beauty,Germany,Online,1,153.39,0.0,69.03,153.39,84.36
ORD-100241,2024-01-14,CUST-00932,Corporate,Nike Air Max 270,Fashion,Brazil,Online,2,148.13,0.1,162.95,266.64,103.69
ORD-100242,2024-01-14,CUST-00410,Corporate,Sony WH-1000XM5,Electronics,United Kingdom,Retail Store,5,317.45,0.0,1031.71,1587.24,555.53
ORD-100243,2024-01-14,CUST-01034,Consumer,Dior Sauvage 100ml,Beauty,United Arab Emirates,Marketplace,2,140.81,0.0,126.73,281.63,154.9
ORD-100244,2024-01-14,CUST-01240,Small Business,Zara Wool Coat,Fashion,Germany,Online,1,182.62,0.0,94.96,182.62,87.66
ORD-100245,2024-01-14,CUST-00318,Small Business,Samsung Galaxy S24,Electronics,Japan,Online,1,895.87,0.25,662.94,671.9,8.96
ORD-100246,2024-01-14,CUST-00073,Small Business,MacBook Air M2,Electronics,Pakistan,Marketplace,1,1112.1,0.15,867.43,945.28,77.85
ORD-100247,2024-01-14,CUST-00909,Small Business,Nespresso Vertuo,Home & Kitchen,France,Online,1,182.87,0.0,122.52,182.87,60.35
ORD-100248,2024-01-14,CUST-01065,Consumer,Nike Air Max 270,Fashion,United Kingdom,Online,1,151.42,0.05,83.28,143.85,60.57
ORD-100249,2024-01-14,CUST-01074,Consumer,Sony WH-1000XM5,Electronics,United States,Online,2,317.5,0.15,412.75,539.75,127.0
ORD-100250,2024-01-14,CUST-00005,Consumer,Nike Air Max 270,Fashion,Japan,Online,1,150.49,0.15,82.77,127.92,45.15
ORD-100251,2024-01-14,CUST-00129,Corporate,MacBook Air M2,Electronics,United States,Online,1,1177.73,0.0,918.63,1177.73,259.1
ORD-100252,2024-01-15,CUST-00371,Corporate,Adidas Ultraboost,Fashion,United States,Online,1,154.58,0.0,89.66,154.58,64.92
ORD-100253,2024-01-15,CUST-00861,Small Business,MacBook Air M2,Electronics,United States,Online,1,1232.26,0.0,961.16,1232.26,271.1
ORD-100254,2024-01-15,CUST-00605,Consumer,Lego Millennium Falcon,Others,Japan,Online,1,177.92,0.0,120.98,177.92,56.94
ORD-100255,2024-01-15,CUST-00866,Consumer,Dior Sauvage 100ml,Beauty,United States,Wholesale,1,149.11,0.0,67.1,149.11,82.01
ORD-100256,2024-01-15,CUST-00986,Consumer,Dell XPS 13,Electronics,United States,Online,1,1004.05,0.0,823.32,1004.05,180.73
ORD-100257,2024-01-15,CUST-00017,Consumer,Kindle Paperwhite,Others,France,Marketplace,1,145.71,0.15,101.99,123.85,21.86
ORD-100258,2024-01-15,CUST-00983,Corporate,Dyson V15 Vacuum,Home & Kitchen,France,Retail Store,5,637.49,0.0,2231.23,3187.47,956.24
ORD-100259,2024-01-15,CUST-00023,Corporate,Nike Air Max 270,Fashion,United States,Marketplace,1,145.68,0.0,80.12,145.68,65.56
ORD-100260,2024-01-15,CUST-01186,Corporate,Dyson V15 Vacuum,Home & Kitchen,United States,Retail Store,1,616.77,0.0,431.74,616.77,185.03
ORD-100261,2024-01-16,CUST-00983,Consumer,IKEA Malm Desk,Home & Kitchen,United States,Online,2,134.4,0.0,161.28,268.8,107.52
ORD-100262,2024-01-16,CUST-01119,Small Business,Lego Millennium Falcon,Others,Brazil,Wholesale,2,162.22,0.0,220.62,324.44,103.82
ORD-100263,2024-01-16,CUST-00500,Small Business,Dior Sauvage 100ml,Beauty,Australia,Wholesale,1,140.92,0.0,63.41,140.92,77.51
ORD-100264,2024-01-16,CUST-00010,Corporate,MacBook Air M2,Electronics,France,Online,1,1221.42,0.0,952.71,1221.42,268.71
ORD-100265,2024-01-16,CUST-00983,Corporate,Samsung Galaxy S24,Electronics,United States,Marketplace,1,847.0,0.05,626.78,804.65,177.87
ORD-100266,2024-01-16,CUST-01224,Small Business,Peloton Dumbbells,Sports,Japan,Online,1,98.97,0.0,64.33,98.97,34.64
ORD-100267,2024-01-16,CUST-00522,Consumer,IKEA Malm Desk,Home & Kitchen,India,Online,2,127.56,0.1,153.07,229.6,76.53
ORD-100268,2024-01-16,CUST-00418,Consumer,Nike Air Max 270,Fashion,India,Wholesale,1,148.75,0.1,81.81,133.88,52.07
ORD-100269,2024-01-16,CUST-00308,Consumer,iPad Air 5,Electronics,Germany,Marketplace,1,598.2,0.0,454.63,598.2,143.57
ORD-100270,2024-01-16,CUST-00046,Consumer,Peloton Dumbbells,Sports,United States,Online,1,99.84,0.0,64.9,99.84,34.94
ORD-100271,2024-01-16,CUST-00983,Consumer,iPhone 15 Pro Max,Electronics,Australia,Marketplace,1,1226.01,0.0,882.73,1226.01,343.28
ORD-100272,2024-01-16,CUST-00880,Consumer,MacBook Air M2,Electronics,Germany,Online,1,1170.08,0.0,912.66,1170.08,257.42
ORD-100273,2024-01-16,CUST-00022,Consumer,Sony WH-1000XM5,Electronics,United Kingdom,Retail Store,1,338.38,0.0,219.95,338.38,118.43
ORD-100274,2024-01-16,CUST-00872,Small Business,Lego Millennium Falcon,Others,Germany,Online,1,173.64,0.0,118.08,173.64,55.56
ORD-100275,2024-01-16,CUST-00865,Small Business,Nespresso Vertuo,Home & Kitchen,United States,Online,1,182.49,0.0,122.27,182.49,60.22
ORD-100276,2024-01-17,CUST-00983,Consumer,Adidas Ultraboost,Fashion,Canada,Online,3,172.44,0.0,300.04,517.31,217.27
ORD-100277,2024-01-17,CUST-00755,Consumer,Sony WH-1000XM5,Electronics,Germany,Online,1,316.54,0.0,205.75,316.54,110.79
ORD-100278,2024-01-17,CUST-00983,Consumer,MacBook Air M2,Electronics,Germany,Wholesale,2,1168.96,0.0,1823.58,2337.92,514.34
ORD-100279,2024-01-17,CUST-01023,Small Business,iPhone 15 Pro Max,Electronics,Brazil,Retail Store,3,1141.66,0.0,2465.99,3424.99,959.0
ORD-100280,2024-01-17,CUST-00117,Corporate,MacBook Air M2,Electronics,United Arab Emirates,Retail Store,2,1136.79,0.25,1773.39,1705.18,-68.21
ORD-100281,2024-01-17,CUST-01032,Small Business,MacBook Air M2,Electronics,United States,Retail Store,1,1176.89,0.0,917.97,1176.89,258.92
ORD-100282,2024-01-17,CUST-01141,Corporate,Nike Air Max 270,Fashion,United States,Online,1,136.33,0.0,74.98,136.33,61.35
ORD-100283,2024-01-17,CUST-00346,Consumer,Sony WH-1000XM5,Electronics,Australia,Online,1,318.41,0.05,206.97,302.49,95.52
ORD-100284,2024-01-17,CUST-00068,Corporate,Kindle Paperwhite,Others,Germany,Online,1,142.54,0.0,99.78,142.54,42.76
ORD-100285,2024-01-17,CUST-01032,Consumer,Peloton Dumbbells,Sports,United States,Online,1,96.79,0.0,62.91,96.79,33.88
ORD-100286,2024-01-17,CUST-01189,Consumer,Nike Air Max 270,Fashion,Germany,Online,1,140.48,0.15,77.27,119.41,42.14
ORD-100287,2024-01-17,CUST-01231,Consumer,MacBook Air M2,Electronics,Brazil,Retail Store,1,1149.36,0.0,896.5,1149.36,252.86
ORD-100288,2024-01-17,CUST-00607,Corporate,Sony WH-1000XM5,Electronics,Japan,Retail Store,1,316.83,0.0,205.94,316.83,110.89
ORD-100289,2024-01-17,CUST-01012,Consumer,iPhone 15 Pro Max,Electronics,Germany,Online,2,1183.88,0.1,1704.79,2130.99,426.2
ORD-100290,2024-01-17,CUST-00895,Consumer,Dyson V15 Vacuum,Home & Kitchen,France,Online,1,558.6,0.1,391.02,502.74,111.72
ORD-100291,2024-01-17,CUST-01168,Corporate,Sony WH-1000XM5,Electronics,India,Online,1,323.25,0.0,210.11,323.25,113.14
ORD-100292,2024-01-17,CUST-00133,Small Business,Peloton Dumbbells,Sports,United Arab Emirates,Online,2,93.52,0.05,121.57,177.68,56.11
ORD-100293,2024-01-17,CUST-01087,Consumer,Sony WH-1000XM5,Electronics,United States,Online,1,330.89,0.1,215.08,297.8,82.72
ORD-100294,2024-01-17,CUST-00977,Corporate,Olaplex No.3  ,Beauty,United States,Online,3,29.53,0.0,35.44,88.59,53.15
ORD-100295,2024-01-17,CUST-00690,Consumer,Sony WH-1000XM5,Electronics,,Retail Store,3,325.97,0.0,635.65,977.92,342.27
ORD-100296,2024-01-17,CUST-00557,Corporate,Dyson V15 Vacuum,Home & Kitchen,Brazil,Online,2,650.61,0.0,910.86,1301.23,390.37
ORD-100297,2024-01-17,CUST-00983,Corporate,Sony WH-1000XM5,Electronics,United States,Retail Store,2,323.69,0.0,420.8,647.38,226.58
ORD-100298,2024-01-17,CUST-01022,Consumer,Dior Sauvage 100ml,Beauty,Pakistan,Online,1,143.34,0.0,64.5,143.34,78.84
ORD-100299,2024-01-17,CUST-01081,Consumer,MacBook Air M2,Electronics,United States,Retail Store,1,1165.58,0.0,909.15,1165.58,256.43
ORD-100300,2024-01-17,CUST-00140,Corporate,MacBook Air M2,Electronics,United States,Marketplace,1,1159.0,0.1,904.02,1043.1,139.08
ORD-100301,2024-01-18,CUST-00663,Consumer,Samsung Galaxy S24,Electronics,United States,Online,1,893.52,0.0,661.2,893.52,232.32
ORD-100302,2024-01-18,CUST-01087,Consumer,Sony WH-1000XM5,Electronics,Germany,Retail Store,1,333.39,0.0,216.7,333.39,116.69
ORD-100303,2024-01-18,CUST-01015,Consumer,IKEA Malm Desk,Home & Kitchen,United States,Online,1,132.67,0.0,79.6,132.67,53.07
ORD-100304,2024-01-18,CUST-00503,Corporate,AirPods Pro 2,Electronics,Japan,Online,1,235.38,0.0,141.23,235.38,94.15
ORD-100305,2024-01-18,CUST-00718,Consumer,Dior Sauvage 100ml,Beauty,France,Online,1,140.34,0.05,63.15,133.32,70.17
ORD-100306,2024-01-18,CUST-00578,Consumer,Adidas Ultraboost,Fashion,United Arab Emirates,Online,1,156.02,0.0,90.49,156.02,65.53
ORD-100307,2024-01-18,CUST-00873,Consumer,Nike Air Max 270,Fashion,Australia,Wholesale,1,144.74,0.0,79.61,144.74,65.13
ORD-100308,2024-01-18,CUST-00197,Corporate,Dell XPS 13,Electronics,United States,Wholesale,2,1050.41,0.0,1722.68,2100.83,378.15
ORD-100309,2024-01-18,CUST-00010,Consumer,iPhone 15 Pro Max  ,Electronics,Germany,Retail Store,2,1089.76,0.05,1569.25,2070.54,501.29
ORD-100310,2024-01-18,CUST-00600,Consumer,Adidas Ultraboost,Fashion,Japan,Retail Store,1,171.03,0.0,99.19,171.03,71.84
ORD-100311,2024-01-18,CUST-01043,Consumer,MacBook Air M2,Electronics,United States,Online,2,1206.59,0.0,1882.29,2413.19,530.9
ORD-100312,2024-01-18,CUST-00620,Consumer,Samsung Galaxy S24,Electronics,France,Wholesale,1,961.54,0.0,711.54,961.54,250.0
ORD-100313,2024-01-18,CUST-01050,Consumer,MacBook Air M2,Electronics,Australia,Retail Store,1,1144.66,0.05,892.83,1087.42,194.59
ORD-100314,2024-01-18,CUST-01386,Corporate,MacBook Air M2,Electronics,United States,Retail Store,1,1078.07,0.1,840.89,970.26,129.37
ORD-100315,2024-01-18,CUST-00981,Consumer,Zara Wool Coat,Fashion,United States,Online,1,185.52,0.1,96.47,166.96,70.49
ORD-100316,2024-01-19,CUST-01078,Small Business,MacBook Air M2,Electronics,United States,Online,3,1186.96,0.0,2777.48,3560.87,783.39
ORD-100317,2024-01-19,CUST-00159,Consumer,MacBook Air M2,Electronics,United Arab Emirates,Wholesale,2,1196.23,0.05,1866.11,2272.83,406.72
ORD-100318,2024-01-19,CUST-00666,Consumer,Sony WH-1000XM5,Electronics,Germany,Retail Store,1,328.15,0.0,,328.15,114.85
ORD-100319,2024-01-19,CUST-00418,Consumer,Wilson Tennis Racket,Sports,India,Online,1,206.73,0.0,128.17,206.73,78.56
ORD-100320,2024-01-19,CUST-00991,Consumer,MacBook Air M2,Electronics,Brazil,Online,1,1210.82,0.05,944.44,1150.28,205.84
ORD-100321,2024-01-19,CUST-01143,Corporate,Sony WH-1000XM5,Electronics,Australia,Marketplace,2,337.86,0.0,439.21,675.71,236.5
ORD-100322,2024-01-19,CUST-00579,Small Business,MacBook Air M2,Electronics,United States,Online,2,1240.98,0.05,1935.93,2357.86,421.93
ORD-100323,2024-01-19,CUST-00983,Consumer,Sony WH-1000XM5,Electronics,United States,Online,2,311.87,0.1,405.43,561.37,155.94
ORD-100324,2024-01-19,CUST-00763,Small Business,Sony WH-1000XM5,Electronics,India,Retail Store,1,299.67,0.0,194.79,299.67,104.88
ORD-100325,2024-01-19,CUST-00268,Consumer,Dior Sauvage 100ml,Beauty,United States,Online,1,140.48,0.0,63.22,140.48,77.26
ORD-100326,2024-01-19,CUST-01175,Consumer,Kindle Paperwhite,Others,United Arab Emirates,Retail Store,5,140.72,0.0,492.52,703.6,211.08
ORD-100327,2024-01-19,CUST-00840,Corporate,Sony WH-1000XM5,Electronics,United States,Retail Store,2,310.85,0.05,404.1,590.61,186.51
ORD-100328,2024-01-19,CUST-01387,Small Business,Olaplex No.3,Beauty,Brazil,Online,1,28.64,0.0,11.46,28.64,17.18
ORD-100329,2024-01-19,CUST-01087,Consumer,MacBook Air M2,Electronics,Japan,Online,2,1148.97,0.0,1792.39,32171.16,7077.7
ORD-100330,2024-01-19,CUST-00634,Consumer,AirPods Pro 2,Electronics,United States,Marketplace,3,242.11,0.0,435.79,726.32,290.53
ORD-100331,2024-01-19,CUST-00983,Consumer,Dior Sauvage 100ml,Beauty,Japan,Online,2,141.53,0.1,127.37,254.75,127.38
ORD-100332,2024-01-19,CUST-00846,Corporate,MacBook Air M2,Electronics,United Arab Emirates,Online,3,1205.74,0.0,2821.44,3617.23,795.79
ORD-100333,2024-01-19,CUST-01289,Corporate,Lego Millennium Falcon,Others,Japan,Online,1,160.19,0.0,108.93,160.19,51.26
ORD-100334,2024-01-19,CUST-00359,Consumer,Sony WH-1000XM5,Electronics,Canada,Online,2,307.19,0.05,399.35,583.66,184.31
ORD-100335,2024-01-19,CUST-00112,Consumer,Dell XPS 13,Electronics,United States,Retail Store,3,1077.01,0.1,2649.45,2907.93,258.48
ORD-100336,2024-01-19,CUST-00613,Consumer,Peloton Dumbbells,Sports,Japan,Retail Store,1,98.06,0.25,63.74,73.54,9.8
ORD-100337,2024-01-20,CUST-01087,Consumer,Peloton Dumbbells,Sports,Germany,Retail Store,2,96.71,0.0,125.72,193.41,67.69
ORD-100338,2024-01-20,CUST-01341,Consumer,MacBook Air M2,Electronics,Japan,Online,2,1200.75,0.25,1873.17,1801.13,-72.04
ORD-100339,2024-01-20,CUST-00490,Consumer,AirPods Pro 2,Electronics,Germany,Online,1,223.87,0.0,134.32,223.87,89.55
ORD-100340,2024-01-20,CUST-00503,Consumer,IKEA Malm Desk,Home & Kitchen,Germany,Online,1,137.13,0.0,82.28,137.13,54.85
ORD-100341,2024-01-20,CUST-00983,Consumer,AirPods Pro 2,Electronics,United Kingdom,Online,2,236.72,0.0,284.06,473.44,189.38
ORD-100342,2024-01-20,CUST-00503,Consumer,Peloton Dumbbells,Sports,Germany,Retail Store,2,92.99,0.0,120.89,185.99,65.1
ORD-100343,2024-01-20,CUST-01005,Small Business,MacBook Air M2,Electronics,Canada,Marketplace,1,1184.14,0.0,923.63,1184.14,260.51
ORD-100344,2024-01-20,CUST-00368,Small Business,Kindle Paperwhite,Others,United Arab Emirates,Online,1,139.67,0.05,97.77,132.68,34.91
ORD-100345,2024-01-20,CUST-00119,Consumer,Zara Wool Coat,Fashion,United States,Retail Store,2,183.76,0.0,191.11,367.52,176.41
ORD-100346,2024-01-20,CUST-01041,Corporate,Levi's 501 Jeans,Fashion,United Kingdom,Online,1,76.08,0.25,36.52,57.06,20.54
ORD-100347,2024-01-20,CUST-00232,Consumer,Instant Pot Duo,Home & Kitchen,United States,Wholesale,1,106.06,0.1,65.76,95.46,29.7
ORD-100348,2024-01-20,CUST-00570,Corporate,MacBook Air M2,Electronics,United States,Online,3,1131.96,0.15,2648.8,2886.51,237.71
ORD-100349,2024-01-20,CUST-00444,Corporate,AirPods Pro 2,Electronics,,Online,1,219.6,0.0,131.76,219.6,87.84
ORD-100350,2024-01-20,CUST-01173,Small Business,MacBook Air M2,Electronics,Canada,Retail Store,1,1193.73,0.05,931.11,1134.04,202.93
ORD-100351,2024-01-20,CUST-00201,Corporate,Dior Sauvage 100ml,Beauty,Australia,Online,1,142.81,0.05,64.27,135.67,71.4
ORD-100352,2024-01-20,CUST-01015,Consumer,Sony WH-1000XM5,Electronics,United Kingdom,Wholesale,2,322.99,0.15,419.89,549.08,129.19
ORD-100353,2024-01-20,CUST-01143,Consumer,MacBook Air M2,Electronics,United States,Marketplace,2,1100.46,0.0,1716.72,2200.92,484.2
ORD-100354,2024-01-20,CUST-00685,Corporate,La Mer Cream 60ml,Beauty,United States,Marketplace,1,333.16,0.05,166.58,316.51,149.93
ORD-100355,2024-01-20,CUST-00439,Corporate,Sony WH-1000XM5,Electronics,France,Online,1,327.89,0.1,213.13,295.1,81.97
ORD-100356,2024-01-21,CUST-01356,Corporate,Peloton Dumbbells,Sports,Japan,Online,1,94.46,0.0,61.4,94.46,33.06
ORD-100357,2024-01-21,CUST-00374,Consumer,AirPods Pro 2,Electronics,United States,Marketplace,1,222.26,0.0,133.36,222.26,88.9
ORD-100358,2024-01-21,CUST-00353,Consumer,Dyson V15 Vacuum,Home & Kitchen,Canada,Online,1,652.88,0.0,457.02,652.88,195.86
ORD-100359,2024-01-21,CUST-01284,Corporate,Dior Sauvage 100ml,Beauty,Japan,Retail Store,1,144.01,0.1,64.81,129.61,64.8
ORD-100360,2024-01-21,CUST-00470,Consumer,Nike Air Max 270,Fashion,France,Retail Store,1,148.12,0.1,81.47,133.31,51.84
ORD-100361,2024-01-21,CUST-01060,Small Business,Peloton Dumbbells,Sports,United States,Online,1,98.16,0.0,63.8,98.16,34.36
